# R.A., Dec., mask
331.459 -29.150 1
331.459 -29.050 1
331.459 -28.950 1
331.459 -28.850 1
331.459 -28.750 1
331.459 -28.650 1
331.459 -28.550 1
331.459 -28.450 1
331.459 -28.350 1
331.459 -28.250 1
331.459 -28.150 1
331.459 -28.050 1
331.459 -27.950 1
331.459 -27.850 1
331.459 -27.750 1
331.459 -27.650 1
331.459 -27.550 1
331.459 -27.450 1
331.459 -27.350 1
331.459 -27.250 1
331.459 -27.150 1
331.459 -27.050 1
331.459 -26.950 1
331.459 -26.850 1
331.459 -26.750 1
331.459 -26.650 1
331.459 -26.550 1
331.459 -26.450 1
331.459 -26.350 1
331.459 -26.250 0
331.459 -26.150 0
331.459 -26.050 0
331.575 -35.950 0
331.575 -35.850 0
331.575 -35.750 0
331.575 -35.650 0
331.575 -35.550 0
331.575 -35.450 1
331.575 -35.350 1
331.575 -35.250 1
331.575 -35.150 1
331.575 -35.050 1
331.575 -34.950 1
331.575 -34.850 1
331.575 -34.750 1
331.575 -34.650 1
331.575 -34.550 1
331.575 -34.450 1
331.575 -34.350 1
331.575 -34.250 1
331.575 -34.150 1
331.575 -34.050 0
331.575 -33.950 0
331.575 -33.850 0
331.575 -33.750 0
331.575 -33.650 0
331.575 -33.550 0
331.575 -33.450 0
331.575 -33.350 0
331.575 -33.250 0
331.575 -33.150 0
331.575 -33.050 0
331.575 -32.950 0
331.575 -32.850 0
331.575 -32.750 0
331.575 -32.650 0
331.575 -32.550 0
331.575 -32.450 0
331.575 -32.350 1
331.575 -32.250 1
331.575 -32.150 1
331.575 -32.050 1
331.575 -31.950 1
331.575 -31.850 1
331.575 -31.750 1
331.575 -31.650 1
331.575 -31.550 1
331.575 -31.450 1
331.575 -31.350 1
331.575 -31.250 1
331.575 -31.150 1
331.575 -31.050 1
331.575 -30.950 1
331.575 -30.850 1
331.575 -30.750 1
331.575 -30.650 1
331.575 -30.550 1
331.575 -30.450 1
331.575 -30.350 1
331.575 -30.250 1
331.575 -30.150 1
331.575 -30.050 1
331.575 -29.950 1
331.575 -29.850 1
331.575 -29.750 1
331.575 -29.650 1
331.575 -29.550 1
331.575 -29.450 1
331.575 -29.350 1
331.575 -29.250 1
331.575 -29.150 1
331.575 -29.050 1
331.575 -28.950 1
331.575 -28.850 1
331.575 -28.750 1
331.575 -28.650 1
331.575 -28.550 1
331.575 -28.450 1
331.575 -28.350 1
331.575 -28.250 1
331.575 -28.150 1
331.575 -28.050 1
331.575 -27.950 1
331.575 -27.850 1
331.575 -27.750 1
331.575 -27.650 1
331.575 -27.550 1
331.575 -27.450 1
331.575 -27.350 1
331.575 -27.250 1
331.575 -27.150 1
331.575 -27.050 1
331.575 -26.950 1
331.575 -26.850 1
331.575 -26.750 1
331.575 -26.650 1
331.575 -26.550 1
331.575 -26.450 1
331.575 -26.350 1
331.575 -26.250 0
331.575 -26.150 0
331.575 -26.050 0
331.692 -35.950 0
331.692 -35.850 0
331.692 -35.750 0
331.692 -35.650 0
331.692 -35.550 0
331.692 -35.450 1
331.692 -35.350 1
331.692 -35.250 1
331.692 -35.150 1
331.692 -35.050 1
331.692 -34.950 1
331.692 -34.850 1
331.692 -34.750 1
331.692 -34.650 1
331.692 -34.550 1
331.692 -34.450 1
331.692 -34.350 1
331.692 -34.250 1
331.692 -34.150 0
331.692 -34.050 0
331.692 -33.950 0
331.692 -33.850 0
331.692 -33.750 0
331.692 -33.650 0
331.692 -33.550 0
331.692 -33.450 0
331.692 -33.350 0
331.692 -33.250 0
331.692 -33.150 0
331.692 -33.050 0
331.692 -32.950 0
331.692 -32.850 0
331.692 -32.750 0
331.692 -32.650 0
331.692 -32.550 0
331.692 -32.450 0
331.692 -32.350 0
331.692 -32.250 1
331.692 -32.150 1
331.692 -32.050 1
331.692 -31.950 1
331.692 -31.850 1
331.692 -31.750 1
331.692 -31.650 1
331.692 -31.550 1
331.692 -31.450 1
331.692 -31.350 1
331.692 -31.250 1
331.692 -31.150 1
331.692 -31.050 1
331.692 -30.950 1
331.692 -30.850 1
331.692 -30.750 1
331.692 -30.650 1
331.692 -30.550 1
331.692 -30.450 1
331.692 -30.350 1
331.692 -30.250 1
331.692 -30.150 1
331.692 -30.050 1
331.692 -29.950 1
331.692 -29.850 1
331.692 -29.750 1
331.692 -29.650 1
331.692 -29.550 1
331.692 -29.450 1
331.692 -29.350 1
331.692 -29.250 1
331.692 -29.150 1
331.692 -29.050 1
331.692 -28.950 1
331.692 -28.850 1
331.692 -28.750 1
331.692 -28.650 1
331.692 -28.550 1
331.692 -28.450 1
331.692 -28.350 1
331.692 -28.250 1
331.692 -28.150 1
331.692 -28.050 1
331.692 -27.950 1
331.692 -27.850 1
331.692 -27.750 1
331.692 -27.650 1
331.692 -27.550 1
331.692 -27.450 1
331.692 -27.350 1
331.692 -27.250 1
331.692 -27.150 1
331.692 -27.050 1
331.692 -26.950 1
331.692 -26.850 1
331.692 -26.750 1
331.692 -26.650 1
331.692 -26.550 1
331.692 -26.450 1
331.692 -26.350 1
331.692 -26.250 0
331.692 -26.150 0
331.692 -26.050 0
331.809 -35.950 0
331.809 -35.850 0
331.809 -35.750 0
331.809 -35.650 0
331.809 -35.550 0
331.809 -35.450 0
331.809 -35.350 1
331.809 -35.250 1
331.809 -35.150 1
331.809 -35.050 1
331.809 -34.950 1
331.809 -34.850 1
331.809 -34.750 1
331.809 -34.650 1
331.809 -34.550 1
331.809 -34.450 1
331.809 -34.350 1
331.809 -34.250 1
331.809 -34.150 0
331.809 -34.050 0
331.809 -33.950 0
331.809 -33.850 0
331.809 -33.750 0
331.809 -33.650 0
331.809 -33.550 0
331.809 -33.450 0
331.809 -33.350 0
331.809 -33.250 0
331.809 -33.150 0
331.809 -33.050 0
331.809 -32.950 0
331.809 -32.850 0
331.809 -32.750 0
331.809 -32.650 0
331.809 -32.550 0
331.809 -32.450 0
331.809 -32.350 0
331.809 -32.250 1
331.809 -32.150 1
331.809 -32.050 1
331.809 -31.950 1
331.809 -31.850 1
331.809 -31.750 1
331.809 -31.650 1
331.809 -31.550 1
331.809 -31.450 1
331.809 -31.350 1
331.809 -31.250 1
331.809 -31.150 1
331.809 -31.050 1
331.809 -30.950 1
331.809 -30.850 1
331.809 -30.750 1
331.809 -30.650 1
331.809 -30.550 1
331.809 -30.450 1
331.809 -30.350 1
331.809 -30.250 1
331.809 -30.150 1
331.809 -30.050 1
331.809 -29.950 1
331.809 -29.850 1
331.809 -29.750 1
331.809 -29.650 1
331.809 -29.550 1
331.809 -29.450 1
331.809 -29.350 1
331.809 -29.250 1
331.809 -29.150 1
331.809 -29.050 1
331.809 -28.950 1
331.809 -28.850 1
331.809 -28.750 1
331.809 -28.650 1
331.809 -28.550 1
331.809 -28.450 1
331.809 -28.350 1
331.809 -28.250 1
331.809 -28.150 1
331.809 -28.050 1
331.809 -27.950 1
331.809 -27.850 1
331.809 -27.750 1
331.809 -27.650 1
331.809 -27.550 1
331.809 -27.450 1
331.809 -27.350 1
331.809 -27.250 1
331.809 -27.150 1
331.809 -27.050 1
331.809 -26.950 1
331.809 -26.850 1
331.809 -26.750 1
331.809 -26.650 1
331.809 -26.550 1
331.809 -26.450 1
331.809 -26.350 1
331.809 -26.250 0
331.809 -26.150 0
331.809 -26.050 0
331.925 -35.950 0
331.925 -35.850 0
331.925 -35.750 0
331.925 -35.650 0
331.925 -35.550 0
331.925 -35.450 0
331.925 -35.350 1
331.925 -35.250 1
331.925 -35.150 1
331.925 -35.050 1
331.925 -34.950 1
331.925 -34.850 1
331.925 -34.750 1
331.925 -34.650 1
331.925 -34.550 1
331.925 -34.450 1
331.925 -34.350 1
331.925 -34.250 1
331.925 -34.150 0
331.925 -34.050 0
331.925 -33.950 0
331.925 -33.850 0
331.925 -33.750 0
331.925 -33.650 0
331.925 -33.550 0
331.925 -33.450 0
331.925 -33.350 0
331.925 -33.250 0
331.925 -33.150 0
331.925 -33.050 0
331.925 -32.950 0
331.925 -32.850 0
331.925 -32.750 0
331.925 -32.650 0
331.925 -32.550 0
331.925 -32.450 0
331.925 -32.350 0
331.925 -32.250 1
331.925 -32.150 1
331.925 -32.050 1
331.925 -31.950 1
331.925 -31.850 1
331.925 -31.750 1
331.925 -31.650 1
331.925 -31.550 1
331.925 -31.450 1
331.925 -31.350 1
331.925 -31.250 1
331.925 -31.150 1
331.925 -31.050 1
331.925 -30.950 1
331.925 -30.850 1
331.925 -30.750 1
331.925 -30.650 1
331.925 -30.550 1
331.925 -30.450 1
331.925 -30.350 1
331.925 -30.250 1
331.925 -30.150 1
331.925 -30.050 1
331.925 -29.950 1
331.925 -29.850 1
331.925 -29.750 1
331.925 -29.650 1
331.925 -29.550 1
331.925 -29.450 1
331.925 -29.350 1
331.925 -29.250 1
331.925 -29.150 1
331.925 -29.050 1
331.925 -28.950 1
331.925 -28.850 1
331.925 -28.750 1
331.925 -28.650 1
331.925 -28.550 1
331.925 -28.450 1
331.925 -28.350 1
331.925 -28.250 1
331.925 -28.150 1
331.925 -28.050 1
331.925 -27.950 1
331.925 -27.850 1
331.925 -27.750 1
331.925 -27.650 1
331.925 -27.550 1
331.925 -27.450 1
331.925 -27.350 1
331.925 -27.250 1
331.925 -27.150 1
331.925 -27.050 1
331.925 -26.950 1
331.925 -26.850 1
331.925 -26.750 1
331.925 -26.650 1
331.925 -26.550 1
331.925 -26.450 1
331.925 -26.350 1
331.925 -26.250 0
331.925 -26.150 0
331.925 -26.050 0
332.042 -35.950 0
332.042 -35.850 0
332.042 -35.750 0
332.042 -35.650 0
332.042 -35.550 0
332.042 -35.450 1
332.042 -35.350 1
332.042 -35.250 1
332.042 -35.150 1
332.042 -35.050 1
332.042 -34.950 1
332.042 -34.850 1
332.042 -34.750 1
332.042 -34.650 1
332.042 -34.550 1
332.042 -34.450 1
332.042 -34.350 1
332.042 -34.250 1
332.042 -34.150 1
332.042 -34.050 0
332.042 -33.950 0
332.042 -33.850 0
332.042 -33.750 0
332.042 -33.650 0
332.042 -33.550 0
332.042 -33.450 0
332.042 -33.350 0
332.042 -33.250 0
332.042 -33.150 0
332.042 -33.050 0
332.042 -32.950 0
332.042 -32.850 0
332.042 -32.750 0
332.042 -32.650 0
332.042 -32.550 0
332.042 -32.450 0
332.042 -32.350 0
332.042 -32.250 1
332.042 -32.150 1
332.042 -32.050 1
332.042 -31.950 1
332.042 -31.850 1
332.042 -31.750 1
332.042 -31.650 1
332.042 -31.550 1
332.042 -31.450 1
332.042 -31.350 1
332.042 -31.250 1
332.042 -31.150 1
332.042 -31.050 1
332.042 -30.950 1
332.042 -30.850 1
332.042 -30.750 1
332.042 -30.650 1
332.042 -30.550 1
332.042 -30.450 1
332.042 -30.350 1
332.042 -30.250 1
332.042 -30.150 1
332.042 -30.050 1
332.042 -29.950 1
332.042 -29.850 1
332.042 -29.750 1
332.042 -29.650 1
332.042 -29.550 1
332.042 -29.450 1
332.042 -29.350 1
332.042 -29.250 1
332.042 -29.150 1
332.042 -29.050 1
332.042 -28.950 1
332.042 -28.850 1
332.042 -28.750 1
332.042 -28.650 1
332.042 -28.550 1
332.042 -28.450 1
332.042 -28.350 1
332.042 -28.250 1
332.042 -28.150 1
332.042 -28.050 1
332.042 -27.950 1
332.042 -27.850 1
332.042 -27.750 1
332.042 -27.650 1
332.042 -27.550 1
332.042 -27.450 1
332.042 -27.350 1
332.042 -27.250 1
332.042 -27.150 1
332.042 -27.050 1
332.042 -26.950 1
332.042 -26.850 1
332.042 -26.750 1
332.042 -26.650 1
332.042 -26.550 1
332.042 -26.450 1
332.042 -26.350 1
332.042 -26.250 0
332.042 -26.150 0
332.042 -26.050 0
332.159 -35.950 0
332.159 -35.850 0
332.159 -35.750 0
332.159 -35.650 0
332.159 -35.550 1
332.159 -35.450 1
332.159 -35.350 1
332.159 -35.250 1
332.159 -35.150 1
332.159 -35.050 1
332.159 -34.950 1
332.159 -34.850 1
332.159 -34.750 1
332.159 -34.650 1
332.159 -34.550 1
332.159 -34.450 1
332.159 -34.350 1
332.159 -34.250 1
332.159 -34.150 1
332.159 -34.050 0
332.159 -33.950 0
332.159 -33.850 0
332.159 -33.750 0
332.159 -33.650 0
332.159 -33.550 0
332.159 -33.450 0
332.159 -33.350 0
332.159 -33.250 0
332.159 -33.150 0
332.159 -33.050 0
332.159 -32.950 0
332.159 -32.850 0
332.159 -32.750 0
332.159 -32.650 0
332.159 -32.550 0
332.159 -32.450 0
332.159 -32.350 1
332.159 -32.250 1
332.159 -32.150 1
332.159 -32.050 1
332.159 -31.950 1
332.159 -31.850 1
332.159 -31.750 1
332.159 -31.650 1
332.159 -31.550 1
332.159 -31.450 1
332.159 -31.350 1
332.159 -31.250 1
332.159 -31.150 1
332.159 -31.050 1
332.159 -30.950 1
332.159 -30.850 1
332.159 -30.750 1
332.159 -30.650 1
332.159 -30.550 1
332.159 -30.450 1
332.159 -30.350 1
332.159 -30.250 1
332.159 -30.150 1
332.159 -30.050 1
332.159 -29.950 1
332.159 -29.850 1
332.159 -29.750 1
332.159 -29.650 1
332.159 -29.550 1
332.159 -29.450 1
332.159 -29.350 1
332.159 -29.250 1
332.159 -29.150 1
332.159 -29.050 1
332.159 -28.950 1
332.159 -28.850 1
332.159 -28.750 1
332.159 -28.650 1
332.159 -28.550 1
332.159 -28.450 1
332.159 -28.350 1
332.159 -28.250 1
332.159 -28.150 1
332.159 -28.050 1
332.159 -27.950 1
332.159 -27.850 1
332.159 -27.750 1
332.159 -27.650 1
332.159 -27.550 1
332.159 -27.450 1
332.159 -27.350 1
332.159 -27.250 1
332.159 -27.150 1
332.159 -27.050 1
332.159 -26.950 1
332.159 -26.850 1
332.159 -26.750 1
332.159 -26.650 1
332.159 -26.550 1
332.159 -26.450 1
332.159 -26.350 1
332.159 -26.250 0
332.159 -26.150 0
332.159 -26.050 0
332.275 -35.950 0
332.275 -35.850 0
332.275 -35.750 0
332.275 -35.650 0
332.275 -35.550 1
332.275 -35.450 1
332.275 -35.350 1
332.275 -35.250 1
332.275 -35.150 1
332.275 -35.050 1
332.275 -34.950 1
332.275 -34.850 1
332.275 -34.750 1
332.275 -34.650 1
332.275 -34.550 1
332.275 -34.450 1
332.275 -34.350 1
332.275 -34.250 1
332.275 -34.150 1
332.275 -34.050 1
332.275 -33.950 0
332.275 -33.850 0
332.275 -33.750 0
332.275 -33.650 0
332.275 -33.550 0
332.275 -33.450 0
332.275 -33.350 0
332.275 -33.250 0
332.275 -33.150 0
332.275 -33.050 0
332.275 -32.950 0
332.275 -32.850 0
332.275 -32.750 0
332.275 -32.650 0
332.275 -32.550 0
332.275 -32.450 1
332.275 -32.350 1
332.275 -32.250 1
332.275 -32.150 1
332.275 -32.050 1
332.275 -31.950 1
332.275 -31.850 1
332.275 -31.750 1
332.275 -31.650 1
332.275 -31.550 1
332.275 -31.450 1
332.275 -31.350 1
332.275 -31.250 1
332.275 -31.150 1
332.275 -31.050 1
332.275 -30.950 1
332.275 -30.850 1
332.275 -30.750 1
332.275 -30.650 1
332.275 -30.550 1
332.275 -30.450 1
332.275 -30.350 1
332.275 -30.250 1
332.275 -30.150 1
332.275 -30.050 1
332.275 -29.950 1
332.275 -29.850 1
332.275 -29.750 1
332.275 -29.650 1
332.275 -29.550 1
332.275 -29.450 1
332.275 -29.350 1
332.275 -29.250 1
332.275 -29.150 1
332.275 -29.050 1
332.275 -28.950 1
332.275 -28.850 1
332.275 -28.750 1
332.275 -28.650 1
332.275 -28.550 1
332.275 -28.450 1
332.275 -28.350 1
332.275 -28.250 1
332.275 -28.150 1
332.275 -28.050 1
332.275 -27.950 1
332.275 -27.850 1
332.275 -27.750 1
332.275 -27.650 1
332.275 -27.550 1
332.275 -27.450 1
332.275 -27.350 1
332.275 -27.250 1
332.275 -27.150 1
332.275 -27.050 1
332.275 -26.950 1
332.275 -26.850 1
332.275 -26.750 1
332.275 -26.650 1
332.275 -26.550 1
332.275 -26.450 1
332.275 -26.350 1
332.275 -26.250 0
332.275 -26.150 0
332.275 -26.050 0
332.392 -35.950 0
332.392 -35.850 0
332.392 -35.750 0
332.392 -35.650 1
332.392 -35.550 1
332.392 -35.450 1
332.392 -35.350 1
332.392 -35.250 1
332.392 -35.150 1
332.392 -35.050 1
332.392 -34.950 1
332.392 -34.850 1
332.392 -34.750 1
332.392 -34.650 1
332.392 -34.550 1
332.392 -34.450 1
332.392 -34.350 1
332.392 -34.250 1
332.392 -34.150 1
332.392 -34.050 1
332.392 -33.950 0
332.392 -33.850 0
332.392 -33.750 0
332.392 -33.650 0
332.392 -33.550 0
332.392 -33.450 0
332.392 -33.350 0
332.392 -33.250 0
332.392 -33.150 0
332.392 -33.050 0
332.392 -32.950 0
332.392 -32.850 0
332.392 -32.750 0
332.392 -32.650 0
332.392 -32.550 0
332.392 -32.450 1
332.392 -32.350 1
332.392 -32.250 1
332.392 -32.150 1
332.392 -32.050 1
332.392 -31.950 1
332.392 -31.850 1
332.392 -31.750 1
332.392 -31.650 1
332.392 -31.550 1
332.392 -31.450 1
332.392 -31.350 1
332.392 -31.250 1
332.392 -31.150 1
332.392 -31.050 1
332.392 -30.950 1
332.392 -30.850 1
332.392 -30.750 1
332.392 -30.650 1
332.392 -30.550 1
332.392 -30.450 1
332.392 -30.350 1
332.392 -30.250 1
332.392 -30.150 1
332.392 -30.050 1
332.392 -29.950 1
332.392 -29.850 1
332.392 -29.750 1
332.392 -29.650 1
332.392 -29.550 1
332.392 -29.450 1
332.392 -29.350 1
332.392 -29.250 1
332.392 -29.150 1
332.392 -29.050 1
332.392 -28.950 1
332.392 -28.850 1
332.392 -28.750 1
332.392 -28.650 1
332.392 -28.550 1
332.392 -28.450 1
332.392 -28.350 1
332.392 -28.250 1
332.392 -28.150 1
332.392 -28.050 1
332.392 -27.950 1
332.392 -27.850 1
332.392 -27.750 1
332.392 -27.650 1
332.392 -27.550 1
332.392 -27.450 1
332.392 -27.350 1
332.392 -27.250 1
332.392 -27.150 1
332.392 -27.050 1
332.392 -26.950 1
332.392 -26.850 1
332.392 -26.750 1
332.392 -26.650 1
332.392 -26.550 1
332.392 -26.450 1
332.392 -26.350 0
332.392 -26.250 0
332.392 -26.150 0
332.392 -26.050 0
332.509 -35.950 0
332.509 -35.850 0
332.509 -35.750 0
332.509 -35.650 1
332.509 -35.550 1
332.509 -35.450 1
332.509 -35.350 1
332.509 -35.250 1
332.509 -35.150 1
332.509 -35.050 1
332.509 -34.950 1
332.509 -34.850 1
332.509 -34.750 1
332.509 -34.650 1
332.509 -34.550 1
332.509 -34.450 1
332.509 -34.350 1
332.509 -34.250 1
332.509 -34.150 1
332.509 -34.050 1
332.509 -33.950 1
332.509 -33.850 0
332.509 -33.750 0
332.509 -33.650 0
332.509 -33.550 0
332.509 -33.450 0
332.509 -33.350 0
332.509 -33.250 0
332.509 -33.150 0
332.509 -33.050 0
332.509 -32.950 0
332.509 -32.850 0
332.509 -32.750 0
332.509 -32.650 0
332.509 -32.550 1
332.509 -32.450 1
332.509 -32.350 1
332.509 -32.250 1
332.509 -32.150 1
332.509 -32.050 1
332.509 -31.950 1
332.509 -31.850 1
332.509 -31.750 1
332.509 -31.650 1
332.509 -31.550 1
332.509 -31.450 1
332.509 -31.350 1
332.509 -31.250 1
332.509 -31.150 1
332.509 -31.050 1
332.509 -30.950 1
332.509 -30.850 1
332.509 -30.750 1
332.509 -30.650 1
332.509 -30.550 1
332.509 -30.450 1
332.509 -30.350 1
332.509 -30.250 1
332.509 -30.150 1
332.509 -30.050 1
332.509 -29.950 1
332.509 -29.850 1
332.509 -29.750 1
332.509 -29.650 1
332.509 -29.550 1
332.509 -29.450 1
332.509 -29.350 1
332.509 -29.250 1
332.509 -29.150 1
332.509 -29.050 1
332.509 -28.950 1
332.509 -28.850 1
332.509 -28.750 1
332.509 -28.650 1
332.509 -28.550 1
332.509 -28.450 1
332.509 -28.350 1
332.509 -28.250 1
332.509 -28.150 1
332.509 -28.050 1
332.509 -27.950 1
332.509 -27.850 1
332.509 -27.750 1
332.509 -27.650 1
332.509 -27.550 1
332.509 -27.450 1
332.509 -27.350 1
332.509 -27.250 1
332.509 -27.150 1
332.509 -27.050 1
332.509 -26.950 1
332.509 -26.850 1
332.509 -26.750 1
332.509 -26.650 1
332.509 -26.550 1
332.509 -26.450 1
332.509 -26.350 0
332.509 -26.250 0
332.509 -26.150 0
332.509 -26.050 0
332.626 -35.950 0
332.626 -35.850 0
332.626 -35.750 0
332.626 -35.650 1
332.626 -35.550 1
332.626 -35.450 1
332.626 -35.350 1
332.626 -35.250 1
332.626 -35.150 1
332.626 -35.050 1
332.626 -34.950 1
332.626 -34.850 1
332.626 -34.750 1
332.626 -34.650 1
332.626 -34.550 1
332.626 -34.450 1
332.626 -34.350 1
332.626 -34.250 1
332.626 -34.150 1
332.626 -34.050 1
332.626 -33.950 1
332.626 -33.850 0
332.626 -33.750 0
332.626 -33.650 0
332.626 -33.550 0
332.626 -33.450 0
332.626 -33.350 0
332.626 -33.250 0
332.626 -33.150 0
332.626 -33.050 0
332.626 -32.950 0
332.626 -32.850 0
332.626 -32.750 0
332.626 -32.650 0
332.626 -32.550 1
332.626 -32.450 1
332.626 -32.350 1
332.626 -32.250 1
332.626 -32.150 1
332.626 -32.050 1
332.626 -31.950 1
332.626 -31.850 1
332.626 -31.750 1
332.626 -31.650 1
332.626 -31.550 1
332.626 -31.450 1
332.626 -31.350 1
332.626 -31.250 1
332.626 -31.150 1
332.626 -31.050 1
332.626 -30.950 1
332.626 -30.850 1
332.626 -30.750 1
332.626 -30.650 1
332.626 -30.550 1
332.626 -30.450 1
332.626 -30.350 1
332.626 -30.250 1
332.626 -30.150 1
332.626 -30.050 1
332.626 -29.950 1
332.626 -29.850 1
332.626 -29.750 1
332.626 -29.650 1
332.626 -29.550 1
332.626 -29.450 1
332.626 -29.350 1
332.626 -29.250 1
332.626 -29.150 1
332.626 -29.050 1
332.626 -28.950 1
332.626 -28.850 1
332.626 -28.750 1
332.626 -28.650 1
332.626 -28.550 1
332.626 -28.450 1
332.626 -28.350 1
332.626 -28.250 1
332.626 -28.150 1
332.626 -28.050 1
332.626 -27.950 1
332.626 -27.850 1
332.626 -27.750 1
332.626 -27.650 1
332.626 -27.550 1
332.626 -27.450 1
332.626 -27.350 1
332.626 -27.250 1
332.626 -27.150 1
332.626 -27.050 1
332.626 -26.950 1
332.626 -26.850 1
332.626 -26.750 1
332.626 -26.650 1
332.626 -26.550 1
332.626 -26.450 0
332.626 -26.350 0
332.626 -26.250 0
332.626 -26.150 0
332.626 -26.050 0
332.742 -35.950 0
332.742 -35.850 0
332.742 -35.750 0
332.742 -35.650 1
332.742 -35.550 1
332.742 -35.450 1
332.742 -35.350 1
332.742 -35.250 1
332.742 -35.150 1
332.742 -35.050 1
332.742 -34.950 1
332.742 -34.850 1
332.742 -34.750 1
332.742 -34.650 1
332.742 -34.550 1
332.742 -34.450 1
332.742 -34.350 1
332.742 -34.250 1
332.742 -34.150 1
332.742 -34.050 1
332.742 -33.950 1
332.742 -33.850 1
332.742 -33.750 0
332.742 -33.650 0
332.742 -33.550 0
332.742 -33.450 0
332.742 -33.350 0
332.742 -33.250 0
332.742 -33.150 0
332.742 -33.050 0
332.742 -32.950 0
332.742 -32.850 0
332.742 -32.750 0
332.742 -32.650 1
332.742 -32.550 1
332.742 -32.450 1
332.742 -32.350 1
332.742 -32.250 1
332.742 -32.150 1
332.742 -32.050 1
332.742 -31.950 1
332.742 -31.850 1
332.742 -31.750 1
332.742 -31.650 1
332.742 -31.550 1
332.742 -31.450 1
332.742 -31.350 1
332.742 -31.250 1
332.742 -31.150 1
332.742 -31.050 1
332.742 -30.950 1
332.742 -30.850 1
332.742 -30.750 1
332.742 -30.650 1
332.742 -30.550 1
332.742 -30.450 1
332.742 -30.350 1
332.742 -30.250 1
332.742 -30.150 1
332.742 -30.050 1
332.742 -29.950 1
332.742 -29.850 1
332.742 -29.750 1
332.742 -29.650 1
332.742 -29.550 1
332.742 -29.450 1
332.742 -29.350 1
332.742 -29.250 1
332.742 -29.150 1
332.742 -29.050 1
332.742 -28.950 1
332.742 -28.850 1
332.742 -28.750 1
332.742 -28.650 1
332.742 -28.550 1
332.742 -28.450 1
332.742 -28.350 1
332.742 -28.250 1
332.742 -28.150 1
332.742 -28.050 1
332.742 -27.950 1
332.742 -27.850 1
332.742 -27.750 1
332.742 -27.650 1
332.742 -27.550 1
332.742 -27.450 1
332.742 -27.350 1
332.742 -27.250 1
332.742 -27.150 1
332.742 -27.050 1
332.742 -26.950 1
332.742 -26.850 1
332.742 -26.750 1
332.742 -26.650 1
332.742 -26.550 0
332.742 -26.450 0
332.742 -26.350 0
332.742 -26.250 0
332.742 -26.150 0
332.742 -26.050 0
332.859 -35.950 0
332.859 -35.850 0
332.859 -35.750 0
332.859 -35.650 1
332.859 -35.550 1
332.859 -35.450 1
332.859 -35.350 1
332.859 -35.250 1
332.859 -35.150 1
332.859 -35.050 1
332.859 -34.950 1
332.859 -34.850 1
332.859 -34.750 1
332.859 -34.650 1
332.859 -34.550 1
332.859 -34.450 1
332.859 -34.350 1
332.859 -34.250 1
332.859 -34.150 1
332.859 -34.050 1
332.859 -33.950 1
332.859 -33.850 1
332.859 -33.750 0
332.859 -33.650 0
332.859 -33.550 0
332.859 -33.450 0
332.859 -33.350 0
332.859 -33.250 0
332.859 -33.150 0
332.859 -33.050 0
332.859 -32.950 0
332.859 -32.850 0
332.859 -32.750 0
332.859 -32.650 1
332.859 -32.550 1
332.859 -32.450 1
332.859 -32.350 1
332.859 -32.250 1
332.859 -32.150 1
332.859 -32.050 1
332.859 -31.950 1
332.859 -31.850 1
332.859 -31.750 1
332.859 -31.650 1
332.859 -31.550 1
332.859 -31.450 1
332.859 -31.350 1
332.859 -31.250 1
332.859 -31.150 1
332.859 -31.050 1
332.859 -30.950 1
332.859 -30.850 1
332.859 -30.750 0
332.859 -30.650 1
332.859 -30.550 1
332.859 -30.450 1
332.859 -30.350 1
332.859 -30.250 1
332.859 -30.150 1
332.859 -30.050 1
332.859 -29.950 1
332.859 -29.850 1
332.859 -29.750 0
332.859 -29.650 1
332.859 -29.550 1
332.859 -29.450 1
332.859 -29.350 1
332.859 -29.250 1
332.859 -29.150 1
332.859 -29.050 1
332.859 -28.950 1
332.859 -28.850 1
332.859 -28.750 1
332.859 -28.650 1
332.859 -28.550 1
332.859 -28.450 1
332.859 -28.350 1
332.859 -28.250 1
332.859 -28.150 1
332.859 -28.050 1
332.859 -27.950 1
332.859 -27.850 1
332.859 -27.750 0
332.859 -27.650 1
332.859 -27.550 1
332.859 -27.450 1
332.859 -27.350 1
332.859 -27.250 1
332.859 -27.150 1
332.859 -27.050 1
332.859 -26.950 1
332.859 -26.850 1
332.859 -26.750 0
332.859 -26.650 0
332.859 -26.550 0
332.859 -26.450 0
332.859 -26.350 0
332.859 -26.250 0
332.859 -26.150 0
332.859 -26.050 0
